epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,39191,1.34971,1.08839,1.33965,0.68448,0.58169,0.64253,0.33244,1.61578,1.29422,1.57511,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,39577.7,1.34728,1.09371,1.33782,0.6831,0.58241,0.64201,0.33208,1.61676,1.29442,1.57519,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,39951.5,1.34605,1.08346,1.33356,0.68831,0.57991,0.6415,0.33208,1.61812,1.29505,1.57583,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,40331,1.33935,1.07241,1.32893,0.68779,0.58001,0.64038,0.33163,1.61955,1.29591,1.57584,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,40699.3,1.33446,1.06732,1.32948,0.68873,0.57934,0.64009,0.33101,1.6218,1.29732,1.57732,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,41079.4,1.33065,1.05093,1.32212,0.69099,0.57642,0.63929,0.33094,1.62321,1.29783,1.57764,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,41464.2,1.3267,1.05129,1.31978,0.69181,0.57607,0.6391,0.33082,1.62438,1.29925,1.57833,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,41851.3,1.32631,1.0459,1.31371,0.68889,0.57732,0.63909,0.33054,1.62598,1.3001,1.57857,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,42240.5,1.31553,1.03414,1.31009,0.69015,0.5757,0.63971,0.33034,1.62726,1.30085,1.57888,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,42630,1.30781,1.02965,1.30349,0.68671,0.57977,0.6393,0.32975,1.62873,1.30177,1.57953,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,43021,1.30302,1.02185,1.29983,0.6871,0.57848,0.63815,0.32956,1.63049,1.30276,1.58,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,43413,1.29961,1.01459,1.29542,0.69019,0.5778,0.63876,0.32947,1.63213,1.30331,1.58022,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,43797.7,1.29222,1.00149,1.28979,0.69104,0.5764,0.63903,0.32935,1.63288,1.30422,1.58019,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,44175.8,1.29407,1.00429,1.29211,0.69229,0.57724,0.63962,0.32891,1.63487,1.30544,1.58102,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,44560.2,1.28917,0.99601,1.28709,0.69453,0.57464,0.63929,0.3288,1.63665,1.30709,1.58193,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,44936.7,1.28319,0.98616,1.28255,0.69552,0.57278,0.63817,0.32826,1.63815,1.30853,1.58246,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,45322.5,1.27116,0.98142,1.27768,0.69562,0.57317,0.63796,0.32771,1.63962,1.30972,1.58271,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,45706.5,1.27225,0.97804,1.27642,0.69525,0.57398,0.63725,0.3272,1.64202,1.31142,1.58437,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,46098.4,1.2656,0.96824,1.27289,0.69234,0.57625,0.63686,0.32714,1.64371,1.31289,1.58526,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,46481,1.26603,0.96195,1.26995,0.69064,0.57739,0.63626,0.32685,1.64603,1.31486,1.58616,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,46857.2,1.25537,0.95215,1.26323,0.68995,0.57848,0.63606,0.32661,1.64837,1.31692,1.58737,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,47245.5,1.25071,0.94442,1.25895,0.68838,0.57917,0.63563,0.3263,1.64992,1.31934,1.5882,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,47635.7,1.24424,0.93658,1.25713,0.68519,0.57867,0.63469,0.32574,1.65176,1.32067,1.58921,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
