epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
111,35792.5,1.30383,1.13285,1.28552,0.66898,0.57961,0.63332,0.32928,1.63489,1.38815,1.57214,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,36115.8,1.29878,1.12852,1.2817,0.66925,0.57924,0.63316,0.3288,1.63661,1.3889,1.57256,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,36431.1,1.29109,1.11332,1.27654,0.67074,0.57765,0.63241,0.32883,1.63808,1.38972,1.57297,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,36752.9,1.28114,1.10918,1.27199,0.66866,0.57831,0.63197,0.32859,1.64014,1.39078,1.57396,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,37074,1.28349,1.10992,1.27082,0.66673,0.58265,0.63223,0.32859,1.64214,1.39248,1.57482,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,37392.4,1.27392,1.09682,1.2658,0.6682,0.58192,0.63228,0.32845,1.64454,1.39373,1.57549,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,37713.2,1.27548,1.09349,1.26849,0.66468,0.58257,0.6321,0.32807,1.64619,1.39529,1.57643,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,38036.2,1.26179,1.08684,1.25772,0.66238,0.58213,0.63016,0.32753,1.64842,1.39679,1.57781,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,38359.1,1.25666,1.07774,1.25246,0.66482,0.58206,0.63018,0.32686,1.64996,1.39914,1.57834,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,38680.9,1.25546,1.06995,1.24902,0.66472,0.58348,0.6297,0.32661,1.65203,1.40132,1.57951,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,38999.7,1.24722,1.06551,1.2436,0.66577,0.58011,0.63,0.32612,1.65401,1.40331,1.58031,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,39331.3,1.2479,1.06393,1.24413,0.66794,0.57766,0.6289,0.3255,1.65677,1.40562,1.58228,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,39636.1,1.23654,1.0509,1.23685,0.67009,0.57333,0.62782,0.32515,1.6589,1.40846,1.58336,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,39951.8,1.23296,1.04363,1.23078,0.66553,0.57463,0.62702,0.32441,1.66166,1.4102,1.58493,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
