epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
73,32437.7,1.45545,1.36689,1.56265,0.64459,0.58458,0.63935,0.33534,1.59006,1.36388,1.71445,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,32885.5,1.45542,1.3694,1.56255,0.64426,0.58625,0.63868,0.33554,1.59109,1.36277,1.71394,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,33318.2,1.44913,1.35347,1.55857,0.64479,0.58384,0.63808,0.33592,1.59136,1.3616,1.71347,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,33764.7,1.44646,1.34027,1.55206,0.64814,0.58447,0.63805,0.33543,1.59217,1.3603,1.71281,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,34210.8,1.44475,1.33831,1.55375,0.64764,0.58744,0.63882,0.33511,1.59337,1.35987,1.71312,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,34655,1.44024,1.33538,1.54904,0.65131,0.58567,0.63917,0.33511,1.59435,1.35864,1.71235,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,35112.3,1.44103,1.33682,1.5497,0.65664,0.58247,0.63892,0.33467,1.59566,1.35703,1.7119,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,35573,1.43285,1.31247,1.54047,0.65362,0.58423,0.63894,0.33515,1.59671,1.35591,1.7118,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,36017.8,1.43122,1.3128,1.53783,0.65145,0.58701,0.63938,0.33516,1.59715,1.35459,1.71109,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,36468.6,1.42264,1.30332,1.53362,0.64788,0.58896,0.64001,0.33529,1.59823,1.35363,1.711,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,36905.7,1.42123,1.30207,1.5302,0.6491,0.5916,0.64092,0.33552,1.59943,1.35232,1.71107,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,37341.7,1.41834,1.29143,1.52231,0.64775,0.59161,0.64055,0.33566,1.60092,1.3509,1.71105,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,37780.5,1.4106,1.28297,1.51734,0.64748,0.59194,0.6406,0.33625,1.60251,1.34983,1.71108,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,38232,1.40951,1.2727,1.51334,0.64511,0.59307,0.64056,0.33643,1.6035,1.34955,1.71092,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,38677.9,1.40678,1.26699,1.50936,0.64557,0.59278,0.64074,0.33629,1.6049,1.34922,1.71102,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,39121,1.40464,1.26366,1.50875,0.64851,0.59191,0.64066,0.33605,1.60612,1.34879,1.7107,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,39568,1.39468,1.24882,1.50282,0.64953,0.59308,0.64148,0.33617,1.60718,1.34811,1.71039,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,40019.3,1.39359,1.23969,1.5006,0.65236,0.59084,0.64126,0.33642,1.6085,1.34789,1.71026,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,40459.7,1.38782,1.23838,1.49492,0.64992,0.59323,0.64125,0.33597,1.60983,1.34802,1.71009,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,40894.5,1.3861,1.23569,1.49103,0.65093,0.59276,0.64209,0.33648,1.61127,1.34748,1.71046,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,41337.3,1.38078,1.22096,1.4871,0.648,0.5934,0.64151,0.3367,1.61303,1.34788,1.71079,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,41790.3,1.37559,1.21019,1.47997,0.64962,0.59361,0.64157,0.33639,1.61465,1.34949,1.71073,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,42240.9,1.36851,1.19774,1.47237,0.65156,0.59323,0.64238,0.33698,1.61525,1.35031,1.71019,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,42699,1.36844,1.20009,1.47359,0.66012,0.58584,0.64212,0.33671,1.61673,1.34939,1.71034,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,43162.1,1.3572,1.17637,1.46138,0.66052,0.58302,0.64182,0.3367,1.6177,1.34899,1.71001,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,43632,1.35256,1.17315,1.45762,0.66132,0.58212,0.64196,0.33666,1.61902,1.34891,1.71025,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,44095.8,1.35442,1.17764,1.45949,0.65987,0.58674,0.64126,0.33617,1.62063,1.34985,1.71003,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,44537.5,1.34946,1.16763,1.45354,0.6605,0.5879,0.64171,0.33594,1.62239,1.35026,1.71039,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,44983.8,1.34322,1.1569,1.44744,0.65887,0.5881,0.64177,0.33567,1.6241,1.35097,1.71092,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,45429.8,1.3385,1.15456,1.44882,0.65716,0.59034,0.64151,0.33575,1.62631,1.35206,1.71195,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,45873.6,1.33344,1.13801,1.44161,0.65666,0.59289,0.64118,0.33536,1.62806,1.3533,1.71251,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,46315.1,1.33098,1.136,1.43788,0.65596,0.59377,0.64143,0.33511,1.62946,1.35505,1.71274,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,46756.6,1.33073,1.13185,1.4358,0.65392,0.59548,0.6415,0.33522,1.63122,1.35642,1.71348,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,47195,1.32083,1.11247,1.42829,0.6494,0.5958,0.64083,0.33483,1.63231,1.35795,1.71352,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,47631.5,1.31541,1.11164,1.42608,0.64948,0.59632,0.6411,0.33487,1.6338,1.35945,1.71388,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,48089.8,1.30852,1.10651,1.42,0.64877,0.59676,0.64064,0.33446,1.63535,1.36026,1.71396,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,48550.6,1.30621,1.10023,1.41758,0.65042,0.59656,0.64057,0.334,1.63728,1.3617,1.71465,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,48975.5,1.29665,1.08514,1.40604,0.6484,0.59698,0.6403,0.33388,1.63902,1.36339,1.71508,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,49430.3,1.29901,1.08547,1.4095,0.64774,0.59956,0.64025,0.33366,1.64095,1.36537,1.71567,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,49869.4,1.2942,1.07968,1.40245,0.65103,0.59766,0.63989,0.33321,1.64293,1.36811,1.71621,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
